gene,magnitude,mag_pct,specificity,coh_donor,spec_resid_pct,coh_resid_pct,ISCI_orthogonal,ISCI_combined,ISCI_combined_rank,detectable_effect,ISCI_primary_rank,known_regulator,clinical_controller
HSD17B10,381.6666666666667,0.8174603174603174,0.039550537403699,0.7055966059441275,0.6976190476190476,0.44206349206349205,0.5698412698412698,0.6317179536391153,439,True,484.0,False,False
COMMD5,117.66666666666667,0.5795634920634921,0.027092043389664658,0.800464967726214,0.3904761904761905,0.7488095238095238,0.5696428571428571,0.5533785391251304,687,True,485.0,False,False
INSIG1,289.6666666666667,0.7694444444444445,0.03969054445820993,0.6969854849652193,0.7063492063492064,0.43293650793650795,0.5696428571428571,0.6173625956634359,479,True,485.0,False,False
ATP1B3,235.66666666666666,0.7297619047619047,0.05791296695179074,0.5283333353145477,0.9238095238095239,0.21388888888888888,0.5688492063492063,0.5243854295956502,785,True,487.0,False,False
COA3,299.6666666666667,0.7765873015873016,0.04291545629057343,0.668006055348212,0.7611111111111111,0.3761904761904762,0.5686507936507936,0.605827125250783,514,True,488.0,False,False
LRP6,774.0,0.9178571428571428,0.03247342909350217,0.7759074560744845,0.5031746031746032,0.6317460317460317,0.5674603174603174,0.6632523169594576,334,True,489.0,False,False
L3MBTL2,408.6666666666667,0.8325396825396826,0.022783437963278936,0.8749732081754126,0.2011904761904762,0.9321428571428572,0.5666666666666667,0.5384742572363693,742,True,490.0,False,False
STIP1,1161.0,0.9547619047619048,0.03218097571487085,0.7815682164754757,0.4865079365079365,0.6464285714285715,0.566468253968254,0.6696304361403703,322,True,491.0,False,False
AIP,218.66666666666666,0.7178571428571429,0.035857718191198165,0.7302569664520583,0.6246031746031746,0.5075396825396825,0.5660714285714286,0.6105258716515712,499,True,492.0,False,False
KMT2E,512.3333333333334,0.8674603174603175,0.036559507325020495,0.7372959801961488,0.6142857142857143,0.5174603174603175,0.5658730158730159,0.6508771536086894,371,True,493.0,False,False
ARF1,606.6666666666666,0.8908730158730159,0.03658596240071932,0.7384659930216716,0.6103174603174604,0.5202380952380953,0.5652777777777778,0.6564342763060792,353,True,494.0,False,False
RBM18,144.0,0.6345238095238095,0.03249408060953803,0.7497893298541172,0.5535714285714286,0.5761904761904761,0.5648809523809524,0.5871231730386778,573,True,495.0,False,False
DNAJB9,192.0,0.696031746031746,0.031184272098240835,0.7693350870791575,0.501984126984127,0.6273809523809524,0.5646825396825397,0.602952991259337,523,True,496.0,False,False
CLCC1,883.6666666666666,0.9321428571428572,0.06879965262175289,0.5381059346197009,0.9257936507936508,0.20317460317460317,0.564484126984127,0.5597000745255363,665,True,497.0,False,False
ADPRM,158.0,0.6551587301587302,0.026832612498966846,0.8039192798642146,0.37023809523809526,0.7571428571428571,0.5636904761904762,0.5684188718634016,639,True,498.0,False,False
GEN1,380.0,0.8166666666666667,0.04006167714170039,0.6909103845774042,0.709920634920635,0.4166666666666667,0.5632936507936508,0.6227988413034256,465,True,499.0,False,False
LAMTOR3,142.66666666666666,0.6323412698412698,0.031166673248973563,0.7598723297609468,0.515079365079365,0.6115079365079366,0.5632936507936508,0.5839951748925761,585,True,499.0,False,False
HUWE1,233.0,0.7265873015873016,0.02874528882199717,0.7928544743955399,0.42103174603174603,0.7051587301587302,0.5630952380952381,0.5997402244972725,538,True,501.0,False,False
DCAF5,92.66666666666667,0.5216269841269842,0.07248877925164067,0.3653901373397181,0.9785714285714285,0.14563492063492064,0.5621031746031746,0.42047421476904023,1228,True,502.0,False,False
RPTOR,596.6666666666666,0.8892857142857142,0.04231482506462853,0.6804489480099556,0.7305555555555555,0.39246031746031745,0.5615079365079365,0.6341083004167236,428,True,503.0,False,False
MPG,111.0,0.5656746031746032,0.03268964388169818,0.7400342753061866,0.5702380952380952,0.5511904761904762,0.5607142857142857,0.5623087882031993,656,True,504.0,False,False
STAG2,207.66666666666666,0.7081349206349207,0.03447919125585943,0.7341309496291766,0.598015873015873,0.523015873015873,0.560515873015873,0.6050359739574059,515,True,505.0,False,False
UBE2E2,552.0,0.8797619047619047,0.06810151197378077,0.5039221015468784,0.9357142857142857,0.18333333333333332,0.5595238095238095,0.5324145910944452,760,True,506.0,False,False
PUM1,184.0,0.6878968253968254,0.04326476408874665,0.6356574316447683,0.7892857142857143,0.32936507936507936,0.5593253968253968,0.563393328232831,655,True,507.0,False,False
NDUFA9,180.66666666666666,0.6837301587301587,0.028572439864625144,0.7887277542730803,0.425,0.692063492063492,0.558531746031746,0.5858771166034187,579,True,509.0,False,False
POLG2,226.66666666666666,0.7238095238095238,0.03339152725688125,0.7430529209028685,0.5674603174603174,0.5496031746031746,0.558531746031746,0.6088864939554273,504,True,509.0,False,False
TSC2,709.3333333333334,0.9103174603174603,0.040413549042637324,0.6950928554517629,0.7,0.4170634920634921,0.558531746031746,0.6429309943389319,399,True,509.0,False,False
CEP43,569.0,0.8861111111111111,0.03103361428449255,0.7817278296754427,0.4650793650793651,0.6511904761904762,0.5581349206349207,0.6450218568639462,392,True,511.0,False,False
A2M,110.33333333333333,0.5634920634920635,0.023795007770035157,0.8300072903833718,0.26904761904761904,0.8468253968253968,0.557936507936508,0.5044718574957039,871,True,512.0,False,False
BRD8,2141.0,0.986904761904762,0.041360755784136255,0.6968233523465005,0.6996031746031746,0.4158730158730159,0.5577380952380953,0.6597244594523173,344,True,513.0,False,False
MBD3,108.66666666666667,0.560515873015873,0.03194304285885394,0.7451972975716638,0.5511904761904762,0.5638888888888889,0.5575396825396826,0.5585058407815193,673,True,514.0,False,False
SLC39A6,141.0,0.6285714285714286,0.027271437088689295,0.7955011859567166,0.3884920634920635,0.7265873015873016,0.5575396825396826,0.5619204836240183,659,True,514.0,False,False
RCOR3,115.33333333333333,0.5753968253968254,0.03773667971697964,0.6892590494845793,0.6853174603174603,0.42936507936507934,0.5573412698412699,0.553216756502153,689,True,516.0,False,False
ERCC4,627.0,0.8956349206349207,0.04562847034861868,0.6406857418450548,0.7924603174603174,0.32182539682539685,0.5571428571428572,0.6112838921871788,496,True,517.0,False,False
TP53,857.0,0.9297619047619048,0.02671761937613893,0.8228946654153595,0.32142857142857145,0.7924603174603174,0.5569444444444445,0.6186968667893055,475,True,518.0,False,False
ALG1,178.0,0.680952380952381,0.0356438352058599,0.7195601001542042,0.6261904761904762,0.4857142857142857,0.555952380952381,0.5916543010082672,564,True,519.0,False,False
IPO9,253.33333333333334,0.7492063492063492,0.0475045163510255,0.5945881563347285,0.8380952380952381,0.2734126984126984,0.5557539682539683,0.5557820305446957,681,True,520.0,False,False
SLC35B1,759.3333333333334,0.9154761904761904,0.029115622161637253,0.7962837257864207,0.39880952380952384,0.7119047619047619,0.5553571428571429,0.6381824019166167,409,True,521.0,False,False
ARPC4-TTLL3,333.0,0.7952380952380952,0.025526033746106177,0.8256658003516449,0.29523809523809524,0.8150793650793651,0.5551587301587302,0.5762662120659499,615,True,522.0,False,False
SARS2,197.33333333333334,0.6996031746031746,0.032122013562384026,0.7508914086415789,0.5369047619047619,0.5726190476190476,0.5547619047619048,0.5991537371872036,539,True,523.0,False,False
YEATS2,571.6666666666666,0.8869047619047619,0.03274761212454177,0.7580558989854822,0.5222222222222223,0.5865079365079365,0.5543650793650794,0.6476426027873687,383,True,524.0,False,False
NSD2,147.33333333333334,0.6390873015873015,0.03124074422459442,0.7530523745094428,0.5174603174603175,0.5908730158730159,0.5541666666666667,0.5802882791768352,602,True,525.0,False,False
RASA2,389.6666666666667,0.8234126984126984,0.031679435636918135,0.7661412164988866,0.4932539682539683,0.6150793650793651,0.5541666666666667,0.6298054800223938,447,True,525.0,False,False
ACYP2,143.0,0.633531746031746,0.0354954532480582,0.7137084291091442,0.6329365079365079,0.4722222222222222,0.5525793650793651,0.5742376315924822,621,True,527.0,False,False
RIDA,313.0,0.7859126984126984,0.052234866289099076,0.5526752911038396,0.878968253968254,0.225,0.551984126984127,0.5376628188380492,743,True,528.0,False,False
RBM12,314.3333333333333,0.7873015873015873,0.02760747170567657,0.7977910888993103,0.3773809523809524,0.7261904761904762,0.5517857142857143,0.5997780262718578,537,True,529.0,False,False
MMGT1,275.3333333333333,0.7619047619047619,0.02575079423035562,0.8162962811009447,0.3126984126984127,0.7888888888888889,0.5507936507936508,0.5728145856950972,626,True,530.0,False,False
UFL1,901.6666666666666,0.9341269841269841,0.028472569600793703,0.7987119850102955,0.3821428571428571,0.7186507936507937,0.5503968253968254,0.63540387328853,421,True,531.0,False,False
MRPL11,582.3333333333334,0.8876984126984127,0.04140285650723371,0.6783963820084381,0.7162698412698413,0.38412698412698415,0.5501984126984127,0.6250848527916606,461,True,532.0,False,False
KATNIP,267.3333333333333,0.7581349206349206,0.02563818058779619,0.816429154455116,0.30753968253968256,0.7892857142857143,0.5484126984126985,0.5688013717684963,636,True,533.0,False,False
VARS2,661.6666666666666,0.903968253968254,0.039031310443428766,0.6968578646416267,0.6726190476190477,0.4222222222222222,0.547420634920635,0.6355569554826931,420,True,534.0,False,False
FAM89B,550.6666666666666,0.8785714285714286,0.04423434328609426,0.6404420724820411,0.7718253968253969,0.32222222222222224,0.5470238095238096,0.6023060280019074,525,True,535.0,False,False
HDAC7,92.33333333333333,0.5206349206349207,0.04368079795270978,0.5737904876474306,0.8269841269841269,0.2654761904761905,0.5462301587301587,0.4853093758765976,939,True,536.0,False,False
TAF5L,378.0,0.8158730158730159,0.03137833088768692,0.7639581206487623,0.48412698412698413,0.6079365079365079,0.546031746031746,0.6215556634484605,467,True,537.0,False,False
CCDC93,199.0,0.7009920634920634,0.028994543091812413,0.7805965297454304,0.430952380952381,0.6603174603174603,0.5456349206349207,0.5842943976460904,582,True,538.0,False,False
TMEM30A,389.0,0.8220238095238095,0.03322715717022339,0.7441299210053239,0.5488095238095239,0.542063492063492,0.545436507936508,0.6253436318345232,460,True,539.0,False,False
PGK1,336.6666666666667,0.7976190476190477,0.036731493079175906,0.7147991803177206,0.6301587301587301,0.4607142857142857,0.5454365079365079,0.6140810810949514,490,True,540.0,False,False
DPH5,807.3333333333334,0.9234126984126985,0.03324798467954817,0.7509749426950366,0.5321428571428571,0.557936507936508,0.5450396825396826,0.649635306252186,374,True,541.0,False,False
EMC2,249.0,0.7440476190476191,0.040459630651010194,0.6572505426544287,0.7289682539682539,0.3611111111111111,0.5450396825396825,0.5807422187007688,597,True,542.0,False,False
KRBA2,310.0,0.7833333333333333,0.0543004661273607,0.5179838182488508,0.890079365079365,0.19960317460317462,0.5448412698412698,0.5182201092550611,811,True,543.0,False,False
GZMB,254.33333333333334,0.7509920634920635,0.07052882420376427,0.36879678081584355,0.9575396825396826,0.13134920634920635,0.5444444444444445,0.45541415721780765,1064,True,544.0,False,False
PPP6C,234.0,0.7285714285714285,0.047539701437268295,0.5713516024950033,0.8424603174603175,0.24642857142857144,0.5444444444444445,0.532808178998967,758,True,544.0,False,False
E2F1,225.0,0.7222222222222222,0.033286173606529794,0.73439123801408,0.5634920634920635,0.5222222222222223,0.5428571428571429,0.5967668171143594,547,True,546.0,False,False
TADA1,3235.6666666666665,0.9968253968253968,0.02729391812035274,0.8090543547104933,0.3329365079365079,0.7527777777777778,0.5428571428571428,0.6298190146669114,446,True,547.0,False,False
PLEK2,313.6666666666667,0.7865079365079365,0.04102363970632312,0.6569391348109951,0.7273809523809524,0.35753968253968255,0.5424603174603174,0.5892004835375002,570,True,548.0,False,False
TRMT61A,146.33333333333334,0.6378968253968254,0.025986806902007196,0.7994052794742665,0.34444444444444444,0.7400793650793651,0.5422619047619048,0.5458198262644243,713,True,549.0,False,False
PITRM1,296.0,0.7746031746031746,0.027682215573339504,0.7934086654775238,0.38095238095238093,0.7031746031746032,0.5420634920634921,0.5920218202153655,562,True,550.0,False,False
NCAPG2,1182.3333333333333,0.9563492063492064,0.05829227158922121,0.536239475072263,0.8853174603174603,0.198015873015873,0.5416666666666666,0.5514064544191686,702,True,551.0,False,False
MRPL16,206.33333333333334,0.705952380952381,0.03785967759078439,0.6835607993245029,0.6694444444444444,0.41349206349206347,0.5414682539682539,0.5802997397094785,600,True,552.0,False,False
MSL2,172.33333333333334,0.6748015873015873,0.022400219655622704,0.8405209371822661,0.2126984126984127,0.8698412698412699,0.5412698412698412,0.4997967769357059,883,True,553.0,False,False
SEC24A,187.66666666666666,0.6912698412698413,0.028297583408281975,0.7826361661641887,0.41349206349206347,0.6686507936507936,0.5410714285714285,0.5760206472541253,617,True,554.0,False,False
CUL3,649.3333333333334,0.9011904761904762,0.04274957869641634,0.6537645207912172,0.7396825396825397,0.3416666666666667,0.5406746031746033,0.6106910057828056,498,True,555.0,False,False
CCDC22,245.33333333333334,0.7416666666666667,0.03970026026992284,0.6603474597220691,0.7134920634920635,0.3674603174603175,0.5404761904761906,0.5793434719661871,606,True,556.0,False,False
INTS13,874.3333333333334,0.9317460317460318,0.03892337115664054,0.6952472875376161,0.6642857142857143,0.4162698412698413,0.5402777777777777,0.636320337556304,415,True,557.0,False,False
DAPK2,124.66666666666667,0.5970238095238095,0.031880206424606025,0.7336950315114191,0.546031746031746,0.5305555555555556,0.5382936507936508,0.5571602658834724,676,True,558.0,False,False
DEFA6,447.6666666666667,0.8515873015873016,0.07261936905821559,0.39903819345883945,0.9436507936507936,0.13293650793650794,0.5382936507936508,0.474491296729089,984,True,558.0,False,False
SCAF8,86.66666666666667,0.5059523809523809,0.023769199404921375,0.8138819159853266,0.2777777777777778,0.7972222222222223,0.5375000000000001,0.482090803009161,951,True,560.0,False,False
MEMO1,491.6666666666667,0.8628968253968254,0.04482290092968988,0.6104387734575274,0.7876984126984127,0.2849206349206349,0.5363095238095238,0.5785589038894077,610,True,561.0,False,False
ARHGAP27,339.6666666666667,0.7984126984126985,0.03956699975088557,0.6667049298178698,0.7007936507936507,0.37103174603174605,0.5359126984126984,0.5921197603821806,561,True,562.0,False,False
PPP1R7,321.3333333333333,0.7912698412698412,0.022702001507242487,0.8420029686551361,0.20396825396825397,0.8658730158730159,0.5349206349206349,0.5189359988428157,807,True,563.0,False,False
CTU2,369.6666666666667,0.810515873015873,0.02810189601687118,0.7885177090731871,0.3876984126984127,0.6805555555555556,0.5341269841269841,0.5980071505191318,544,True,565.0,False,False
MIOS,554.0,0.8807539682539682,0.049567346909336694,0.5662593042617622,0.8376984126984127,0.23055555555555557,0.5341269841269841,0.5540801999198555,684,True,565.0,False,False
RNF20,598.6666666666666,0.890079365079365,0.03199963495601039,0.7556250850827162,0.4928571428571429,0.5753968253968254,0.5341269841269841,0.631983514583003,436,True,565.0,False,False
CSDE1,1185.6666666666667,0.9567460317460318,0.03153953745839077,0.7640260995135012,0.46904761904761905,0.5976190476190476,0.5333333333333333,0.6448806493968561,394,True,567.0,False,False
GATAD1,147.66666666666666,0.6398809523809523,0.024132885647208422,0.8184682287564106,0.26666666666666666,0.7996031746031746,0.5331349206349206,0.5148105932923824,826,True,568.0,False,False
C1orf115,210.0,0.7113095238095238,0.027337861424660343,0.7878580428332735,0.38015873015873014,0.6857142857142857,0.5329365079365079,0.5702372667913868,632,True,569.0,False,False
GPI,988.0,0.9426587301587301,0.026789288320612323,0.8060360560000523,0.32103174603174606,0.7432539682539683,0.5321428571428571,0.6081535372876437,506,True,570.0,False,False
POLR2M,337.6666666666667,0.7980158730158731,0.07672890270608053,0.30229971660800387,0.9611111111111111,0.10198412698412698,0.531547619047619,0.4276671608170157,1192,True,571.0,False,False
NFU1,101.0,0.5408730158730158,0.020979229911668958,0.8395694724196024,0.18492063492063493,0.8773809523809524,0.5311507936507937,0.44438183460480585,1118,True,572.0,False,False
TARDBP,222.33333333333334,0.7206349206349206,0.05009347425613732,0.4974168762551991,0.871031746031746,0.19126984126984126,0.5311507936507937,0.4933236410534136,907,True,572.0,False,False
PPP1R13L,207.66666666666666,0.7081349206349207,0.02686951718216876,0.7916851872002241,0.3603174603174603,0.7015873015873015,0.530952380952381,0.56358705990862,653,True,574.0,False,False
CROT,158.33333333333334,0.6561507936507937,0.031140624863955513,0.7443812687849604,0.5059523809523809,0.5547619047619048,0.5303571428571429,0.5689489641002282,635,True,575.0,False,False
SZRD1,147.66666666666666,0.6398809523809523,0.019408447390644294,0.871187752408518,0.12341269841269842,0.9373015873015873,0.5303571428571429,0.4198680174303173,1234,True,575.0,False,False
IFI27L1,234.66666666666666,0.7289682539682539,0.02311329954937299,0.8294956600844586,0.22380952380952382,0.8341269841269842,0.528968253968254,0.5143670219832135,829,True,577.0,False,False
ATF7IP2,1655.0,0.9761904761904762,0.10008424945400607,0.3714195089192886,0.9400793650793651,0.11587301587301588,0.5279761904761905,0.47376226421872725,990,True,578.0,False,False
EXT2,136.33333333333334,0.6218253968253968,0.023977466665834828,0.8159466407459961,0.2615079365079365,0.7944444444444444,0.5279761904761905,0.505520711902091,867,True,578.0,False,False
IMMT,106.33333333333333,0.5549603174603175,0.04799131272483815,0.4527348199379374,0.8765873015873016,0.17896825396825397,0.5277777777777778,0.44321151517928603,1125,True,580.0,False,False
TAF6L,3831.0,0.9988095238095238,0.025695015248246005,0.8213096187163013,0.26865079365079364,0.7861111111111111,0.5273809523809524,0.5952758252979673,553,True,581.0,False,False
ZNHIT3,307.3333333333333,0.7807539682539683,0.04175234149749709,0.6301592009417292,0.7420634920634921,0.3126984126984127,0.5273809523809524,0.5658400032526125,647,True,581.0,False,False
SSB,709.6666666666666,0.9107142857142857,0.027977497742437872,0.7920705053015151,0.36904761904761907,0.6845238095238095,0.5267857142857143,0.6127514841461758,494,True,583.0,False,False
DLG4,452.0,0.8523809523809524,0.03191599432307783,0.7493909404832293,0.49484126984126986,0.5571428571428572,0.5259920634920635,0.6170997995131882,480,True,584.0,False,False
MRPS18B,639.6666666666666,0.8988095238095238,0.03194884811606183,0.7520099039276471,0.4888888888888889,0.5630952380952381,0.5259920634920635,0.6277979536635134,452,True,584.0,False,False
SUGT1,172.0,0.6740079365079366,0.04706755943445799,0.5144144570420442,0.8448412698412698,0.20634920634920634,0.5255952380952381,0.4897949593219556,922,True,586.0,False,False
FBXO32,830.0,0.9265873015873016,0.08925318222810548,0.34003479421425425,0.9468253968253968,0.10396825396825397,0.5253968253968254,0.4501448968717159,1089,True,587.0,False,False
SEL1L,904.3333333333334,0.9357142857142857,0.025517447065723786,0.818795978762827,0.2698412698412698,0.780952380952381,0.5253968253968254,0.5820479023396066,593,True,587.0,False,False
ERN1,139.0,0.6265873015873016,0.019996839713174938,0.8559779584677244,0.14007936507936508,0.9099206349206349,0.525,0.4306453438045416,1172,True,589.0,False,False
CXXC1,909.0,0.9361111111111111,0.035871835479301326,0.7176128833410836,0.5924603174603175,0.45674603174603173,0.5246031746031746,0.6327329967222225,432,True,590.0,False,False
PKM,700.0,0.9083333333333333,0.032760586364965635,0.7414322691107177,0.5182539682539683,0.530952380952381,0.5246031746031746,0.6299138445192031,445,True,590.0,False,False
NR2E1,137.66666666666666,0.6251984126984127,0.037035402556292396,0.6682466967114135,0.6611111111111111,0.3865079365079365,0.5238095238095238,0.5426047355299997,727,True,592.0,False,False
RPUSD1,163.0,0.6617063492063492,0.04617225179309528,0.5148983326950868,0.8373015873015873,0.20952380952380953,0.5234126984126984,0.4878206711338135,927,True,593.0,False,False
SOS2,111.66666666666667,0.5672619047619047,0.05043803745178989,0.3691928949494177,0.901984126984127,0.14444444444444443,0.5232142857142857,0.4196569812288945,1236,True,594.0,False,False
NASP,122.66666666666667,0.5910714285714286,0.025494318998247018,0.7920480627884543,0.33095238095238094,0.7134920634920635,0.5222222222222223,0.5187182656334827,808,True,595.0,False,False
SCYL3,547.6666666666666,0.876984126984127,0.03737115318328796,0.6884287502532129,0.6345238095238095,0.4087301587301587,0.521626984126984,0.6104153505502641,500,True,596.0,False,False
INTS15,198.66666666666666,0.7003968253968254,0.025731173239399614,0.7954835746843261,0.32301587301587303,0.7198412698412698,0.5214285714285715,0.5460950731081526,712,True,598.0,False,False
MRPS25,472.3333333333333,0.8579365079365079,0.030853113256267585,0.756073190817898,0.46190476190476193,0.580952380952381,0.5214285714285715,0.6128902437243571,492,True,598.0,False,False
PIGH,91.0,0.5178571428571429,0.03525557444066989,0.6683475004934825,0.6432539682539683,0.3996031746031746,0.5214285714285715,0.5105917479569376,847,True,598.0,False,False
SNUPN,116.0,0.5769841269841269,0.05182275895139408,0.3315803404061101,0.9138888888888889,0.12777777777777777,0.5208333333333333,0.40691546708726833,1303,True,600.0,False,False
ATF4,513.6666666666666,0.8678571428571429,0.02842286158447628,0.780848979606133,0.39087301587301587,0.6503968253968254,0.5206349206349207,0.604255735824408,520,True,601.0,False,False
MTA3,370.6666666666667,0.8115079365079365,0.055339937370387525,0.4231350038413749,0.8912698412698413,0.14722222222222223,0.5192460317460318,0.4739782907801019,988,True,602.0,False,False
NDUFB11,133.0,0.6126984126984127,0.01779577687851269,0.8820732402271919,0.0884920634920635,0.95,0.5192460317460317,0.3720702055998252,1444,True,603.0,False,False
SH3GL1,167.66666666666666,0.6682539682539682,0.023832234999055808,0.8138618817855869,0.2511904761904762,0.7869047619047619,0.519047619047619,0.5092788371953897,854,True,604.0,False,False
MED13,297.3333333333333,0.775,0.019840686675981746,0.870934773683198,0.11071428571428571,0.926984126984127,0.5188492063492064,0.4300568678219869,1178,True,605.0,False,False
CNOT4,535.3333333333334,0.8726190476190476,0.02562886768865356,0.8072079134666702,0.2845238095238095,0.7523809523809524,0.5184523809523809,0.5716458196218038,629,True,606.0,False,False
CCNC,3031.0,0.9964285714285714,0.047574664512073456,0.5816524019871904,0.8007936507936508,0.23492063492063492,0.5178571428571429,0.5723073449720362,627,True,607.0,False,False
SGF29,4121.333333333333,0.9996031746031746,0.025670542254073316,0.815049574522865,0.26587301587301587,0.7694444444444445,0.5176587301587302,0.5891506832047037,571,True,608.0,False,False
DHX9,132.0,0.6105158730158731,0.030007317653616444,0.7457930428841139,0.4738095238095238,0.5615079365079365,0.5176587301587301,0.5456140538611455,715,True,609.0,False,False
EXOSC6,155.0,0.6507936507936508,0.021001854553705453,0.839267902875548,0.16547619047619047,0.8670634920634921,0.5162698412698413,0.4536733210416804,1072,True,610.0,False,False
CRLS1,332.0,0.7948412698412698,0.022244389500782235,0.8363367554805442,0.18373015873015874,0.8472222222222222,0.5154761904761904,0.4982944680673342,890,True,611.0,False,False
UVRAG,699.0,0.9079365079365079,0.03928501111029164,0.6584101448972575,0.6773809523809524,0.3523809523809524,0.5148809523809524,0.6006667998576637,530,True,612.0,False,False
NFRKB,2810.6666666666665,0.9948412698412699,0.02374231172157803,0.8338830539701493,0.20238095238095238,0.8273809523809523,0.5148809523809523,0.5502283741913115,705,True,613.0,False,False
ELOF1,3923.6666666666665,0.9992063492063492,0.0379537645781484,0.6869218551493166,0.6321428571428571,0.3972222222222222,0.5146825396825396,0.630717167519893,443,True,614.0,False,False
LAMP1,94.33333333333333,0.525,0.07358355266132909,0.05351769938467145,0.9789682539682539,0.0496031746031746,0.5142857142857142,0.29431504378976786,1759,True,615.0,False,False
PHF12,212.33333333333334,0.7146825396825397,0.02052741313085532,0.8474701859556397,0.14047619047619048,0.8876984126984127,0.5140873015873015,0.44667719359238955,1109,True,616.0,False,False
CTU1,267.0,0.7573412698412698,0.02624227050116927,0.7912716013324784,0.3341269841269841,0.6932539682539682,0.5136904761904761,0.5597986491571343,664,True,617.0,False,False
GGA3,429.6666666666667,0.8406746031746032,0.02746387145947994,0.7844663159709379,0.3607142857142857,0.6642857142857143,0.5125,0.586203932612711,577,True,618.0,False,False
LSM12,466.6666666666667,0.856547619047619,0.028311358404423243,0.7774003373059749,0.3873015873015873,0.6376984126984127,0.5125,0.5958524211352723,552,True,618.0,False,False
CYC1,275.3333333333333,0.7619047619047619,0.03879175422629892,0.6430963400317175,0.6873015873015873,0.3373015873015873,0.5123015873015873,0.5610765784518578,663,True,620.0,False,False
WAS,190.66666666666666,0.6946428571428571,0.03835393540497295,0.6400833887505682,0.6876984126984127,0.33650793650793653,0.5121031746031746,0.5437320953546831,722,True,621.0,False,False
MRPS31,109.33333333333333,0.5619047619047619,0.03307107442574665,0.6933499049490485,0.584920634920635,0.4373015873015873,0.5111111111111111,0.5238177808542874,786,True,622.0,False,False
MCAT,298.3333333333333,0.7755952380952381,0.023220196361340047,0.8213518462299441,0.22023809523809523,0.8011904761904762,0.5107142857142857,0.5153327993253719,823,True,623.0,False,False
ALDH18A1,103.33333333333333,0.5466269841269841,0.020057935484679514,0.8376469998106891,0.1527777777777778,0.8678571428571429,0.5103174603174603,0.41693321946536677,1249,True,624.0,False,False
IMPA2,386.0,0.8198412698412698,0.043794075161870186,0.5815732981801224,0.7714285714285715,0.24841269841269842,0.5099206349206349,0.5395931522009558,734,True,625.0,False,False
CCNQ,551.6666666666666,0.8793650793650793,0.02665746358302755,0.7927517243350657,0.3273809523809524,0.6916666666666667,0.5095238095238095,0.5839466300300225,587,True,626.0,False,False
TARS2,1088.0,0.95,0.040888908909114535,0.6424002993684876,0.6992063492063492,0.3194444444444444,0.5093253968253968,0.5964509977182872,549,True,627.0,False,False
IBA57,357.3333333333333,0.8055555555555556,0.029964781340195625,0.752549264834306,0.44642857142857145,0.5718253968253968,0.5091269841269841,0.5902513281047239,566,True,628.0,False,False
BAP1,161.33333333333334,0.6601190476190476,0.04115509026946596,0.5839827475770335,0.7511904761904762,0.26666666666666666,0.5089285714285714,0.5094642215564025,852,True,630.0,False,False
IRF4,463.3333333333333,0.8553571428571428,0.0757411207884176,0.21703169637632333,0.9496031746031746,0.06825396825396825,0.5089285714285714,0.381305014604404,1414,True,630.0,False,False
ZMYM2,886.0,0.9325396825396826,0.0625430446976878,0.35960059532327443,0.905952380952381,0.11190476190476191,0.5089285714285714,0.455554582788708,1063,True,630.0,False,False
MMAB,695.6666666666666,0.9071428571428571,0.0491909741606208,0.5092320380971761,0.8333333333333334,0.18412698412698414,0.5087301587301587,0.5182475921772011,810,True,632.0,False,False
COASY,541.6666666666666,0.8746031746031746,0.04595447886354376,0.5414183620038269,0.8031746031746032,0.2126984126984127,0.5079365079365079,0.5306340182225769,766,True,634.0,False,False
COQ3,429.6666666666667,0.8406746031746032,0.046356299484095226,0.5262550015014359,0.8150793650793651,0.2007936507936508,0.5079365079365079,0.5162490522427671,820,True,634.0,False,False
PCBP2,417.3333333333333,0.8363095238095238,0.05385843088249648,0.4102812026593973,0.8761904761904762,0.13968253968253969,0.5079365079365079,0.46777380484579,1012,True,634.0,False,False
KIF20A,743.6666666666666,0.9134920634920635,0.030841296617613697,0.7519402348196186,0.4527777777777778,0.5619047619047619,0.5073412698412698,0.6148240747757887,487,True,636.0,False,False
FASTKD5,121.66666666666667,0.5882936507936508,0.036397977304178486,0.6461668791038212,0.6555555555555556,0.35714285714285715,0.5063492063492063,0.5164344565262221,819,True,637.0,False,False
PDHA1,325.0,0.7932539682539682,0.03455057134407542,0.6934856363827427,0.5873015873015873,0.423015873015873,0.5051587301587301,0.5819379734001626,594,True,638.0,False,False
GATB,105.0,0.5509920634920635,0.030958830035200686,0.7173976993457131,0.5190476190476191,0.48968253968253966,0.5043650793650793,0.5193048617281419,806,True,639.0,False,False
WDR48,95.66666666666667,0.5295634920634921,0.023631743785574564,0.7969774128226299,0.26746031746031745,0.7396825396825397,0.5035714285714286,0.4714195476232391,997,True,640.0,False,False
MYB,1190.6666666666667,0.9571428571428572,0.034628650399697286,0.7119568542351155,0.5615079365079365,0.4448412698412698,0.5031746031746032,0.620648787362948,468,True,641.0,False,False
IPMK,135.5,0.6198412698412699,0.050452856537531066,0.29083928154831484,0.8952380952380953,0.11071428571428571,0.5029761904761905,0.3945853000431621,1357,True,642.0,False,False
ATAD3A,243.0,0.7384920634920635,0.022353689883109422,0.8216893828146056,0.2015873015873016,0.803968253968254,0.5027777777777778,0.4928135436116218,910,True,643.0,False,False
