gene,L1_state,R_migration,L3_synapse,R_killing,TSC,magnitude,ISCI_orthogonal
UCHL5,1.4884316774005888,-0.13321999511329866,-0.20953436475428486,0.4367581780416227,-0.33693171400284616,252.0,0.6880952380952381
EARS2,1.98864153745625,0.9410000176844653,0.2148658564148839,-0.6700614483543864,1.184103448046801,245.0,0.678968253968254
KAT7,0.6674405160201973,-0.17405089352138972,-1.091880775240298,0.62060954511277,-0.42913987157619915,311.5,0.1988095238095238
ACTR2,0.9365517911702209,-0.5763665362279474,-0.30439947581876625,0.9224300046159944,-0.9645027834929683,569.6666666666666,0.3811507936507936
TFAP4,0.3697583402667399,-0.053124516153275674,0.9243222774242907,1.048706994096387,-0.19789041791648493,261.3333333333333,0.922420634920635
C1D,-0.5942920164721175,0.26652639799990335,0.5690579393458043,1.5320211774926704,0.22925781991717628,803.0,0.6194444444444445
FANCL,-1.103500288582178,-0.5491489489400039,0.09983587024792735,2.370359951622578,-0.9314330922854048,206.66666666666666,0.6140873015873016
CRLS1,0.27721171068587036,0.551911033731617,0.26449774641714624,-0.8281041742299683,0.6289717831765982,332.0,0.5154761904761904
PARP3,-0.39653401354148277,0.3440438839641266,0.38383549634893854,1.497565326981307,0.33319907766051043,177.33333333333334,0.7813492063492063
C1orf115,0.7886300947752404,0.08042677105169108,0.16237462695689145,0.21417290402032843,-0.031238024041700962,210.0,0.5329365079365079
ATP5F1A,0.6683478576656795,1.0091822440359985,0.7271863438777215,-0.04237243665233873,1.284819669691673,410.6666666666667,0.1992063492063492
CS,1.724663733331179,0.30155943794428747,0.3560249781761537,-0.021555143953836637,0.29170329812983864,105.33333333333333,0.4781746031746031
MRPS2,1.598032235847881,0.14832979445839184,-0.4031849663484987,0.5685975431392992,0.05099400499549431,722.6666666666666,0.5888888888888889
MRPS24,1.0252896226354047,0.3156568558278124,-0.5021785285479697,-0.6311870633416772,0.279321101851003,387.0,0.5896825396825397
RPUSD1,0.5386486185477628,-0.8061837350225158,-0.21856341826900152,1.7152664852168689,-1.2873587153277652,163.0,0.5234126984126984
SSBP1,2.3462181785817595,1.0261611282642806,-0.06968309374827171,-1.4458181142181636,1.2979844914109406,815.6666666666666,0.5878968253968254
YEATS2,0.030289574835802358,0.9079075295199177,0.7440427698751032,0.44003596906131687,1.1381005342063097,571.6666666666666,0.5543650793650794
HNRNPD,1.9237658319296826,0.07587555493435731,-0.715783005672046,-1.3338954683475386,-0.054711924653307514,291.0,0.8347222222222221
MAN1A2,1.7560964852526884,0.5176435123648224,-0.07483609254114203,-0.7791198084480574,0.5813379476798242,127.0,0.4099206349206349
THAP11,1.2465748321209893,0.43937065575575956,-0.15541107549496705,-0.4648461954845822,0.4648876912920417,1095.6666666666667,0.2845238095238095
IPO9,-0.49969318632264537,0.21884481784853543,0.22651791000971255,2.477337883343949,0.15066532932573704,253.33333333333334,0.5557539682539683
UNCX,0.5760590398236408,-0.6148388394912333,-0.3282556266881667,0.7331746688627248,-1.0214966944612958,124.66666666666667,0.3456349206349206
INTS15,1.3613657428936166,0.03161808077485505,0.09269428940539876,-0.8172940114247215,-0.09560386613235068,198.66666666666666,0.5214285714285715
CCR6,0.5924122584498351,0.49474663310289885,0.01942847058590017,1.5321398290610242,0.5395915792597893,91.0,0.2329365079365079
DOT1L,-0.2354980860381955,0.5278906977305676,1.2398541792535265,1.114363463694604,0.6197545095536345,245.0,0.5857142857142857
MIPEP,1.4055256766955027,1.4743784281873435,0.4005756688276567,-0.6015460365857975,1.9311242899804901,903.3333333333334,0.6246031746031746
MRPL37,1.7544699131222785,0.46736772885065225,-0.07339972940430259,0.4035494598294737,0.5091088701073377,489.6666666666667,0.6982142857142857
GJC1,0.8099371222957414,-0.2123072055739838,-0.08482448144103977,-0.7475035302407962,-0.44666114676355306,184.0,0.6625
LARS2,1.3487991000209356,0.7243736278439188,-0.02160736129699622,0.8659410292621592,0.8661632056282446,512.0,0.7507936507936508
SEC14L2,-0.15119071661643868,0.07148432475790033,0.08899961058353648,0.6806367677517184,-0.054090700123380644,438.0,0.3793650793650793
MRPL21,1.17735602467199,0.7493456477704353,0.2186545986390679,1.0827762197656507,0.907164807833272,319.6666666666667,0.4121031746031746
CASC3,2.081080251843421,0.6300272345467917,-0.36301498445434977,-1.455873298837205,0.7327396619168735,1232.6666666666667,0.3744047619047619
XBP1,-0.10574567134295232,0.4388717752879589,0.7566336419331735,0.014795365404187022,0.4825273863988477,303.3333333333333,0.3238095238095237
NSD2,0.6527126559485819,0.37971280123952783,0.6802246731198488,-0.2948188866380474,0.4036868040100247,147.33333333333334,0.5541666666666667
INTS10,0.5466613050671941,0.4823071477273974,0.9339282929811032,-0.8901391483829201,0.5554923720380608,1415.0,0.3
SENP1,0.4627366091027002,1.0187635420631012,0.9722636091040556,0.26684839014138323,1.3040461227866351,188.66666666666666,0.6317460317460317
DCP2,1.5235044950563017,0.4247500874623985,-0.1219094380151865,0.9186231172376097,0.4453332957302188,827.3333333333334,0.4984126984126984
GID8,0.3040009129151579,-0.3442368193302056,-0.13695217507786203,1.289574411080273,-0.640059249285168,444.3333333333333,0.2373015873015873
SLC7A11,-0.29520145492495753,0.4649562284215185,0.17327855371791331,0.276579923127085,0.4982334926847875,106.66666666666667,0.123015873015873
PPIH,1.9513710690488335,-0.05813625903018327,-1.2030186607907538,-0.28603724857425983,-0.2593477723952843,475.0,0.5805555555555555
LRP6,1.0460268088217297,0.15059119836359613,0.04505628626978863,-0.12772739094617827,0.06559316480099184,774.0,0.5674603174603174
STXBP4,0.6336498240117849,0.7608237912490097,-0.1060370914122234,0.41990784036447826,0.9096572311802741,551.3333333333334,0.7488095238095238
MRPL42,1.1249980777224724,0.49948851718084974,0.13042827896112066,-0.08904964169981278,0.5566079287864845,718.0,0.4325396825396825
PHGR1,1.9956350901746622,0.5346723134925558,-0.0669352583532682,-1.8298983217904625,0.6089945421823291,154.33333333333334,0.6029761904761906
EXOC8,0.9662495041144856,0.4995746647887604,0.612761145766937,0.9083108135618908,0.5694391113437902,155.0,0.6192460317460318
INTS13,-0.2926860249132226,0.3171893142558047,0.06642628170652155,-0.3240088734986193,0.28924521721858215,874.3333333333334,0.5402777777777777
ACTB,0.16506200758377743,0.6772187357928059,1.361431067588698,0.3307571667531798,0.8368098400090802,117.66666666666667,0.732936507936508
DRAP1,0.9471705279443692,0.48497592440369225,0.8502337826873103,-1.2767242332102346,0.5602315706577318,264.6666666666667,0.0884920634920635
FIGNL1,-1.8606878110993372,-0.07009798341174907,0.3243831658365608,3.1644866822064297,-0.26164919115192836,304.0,0.6180555555555556
MRPS23,2.2253780001256436,0.44997300144952196,-0.08827309059882904,0.0506178195009239,0.48851027642714784,404.6666666666667,0.7998015873015873
PPCS,1.0907137281553967,0.052481620225237016,0.2875020760960744,-0.8131196816464649,-0.062218411364950384,545.6666666666666,0.3418650793650793
PPP1R13L,0.399384522418023,0.18396917166240329,-0.02041278182588687,0.3750113661227445,0.10433888573705523,207.66666666666666,0.530952380952381
IL7R,0.823749294225602,0.7575166036045344,0.4596547553496136,-1.219131444338862,0.927534880474376,455.5,0.3263888888888889
PRKDC,-0.9980461007682618,0.3108646534230979,0.2971959819360225,2.386511246022508,0.2779193609983281,108.66666666666667,0.9023809523809524
ENO1,0.7799249008315966,0.34938230439131185,0.5888344756678182,-0.43679575839125184,0.35954523086175,132.66666666666666,0.501984126984127
GSS,0.0409800646813952,0.6568595750087668,0.6669427295045137,-0.01690697783915317,0.7855224385026529,246.0,0.6761904761904762
KGD4,2.2262696977232848,0.37014539286741194,0.9781124405932408,-0.0955591938182781,0.4116622808410084,161.66666666666666,0.6700396825396826
POGK,0.2834888391155391,-0.5087223081613694,-0.1702539820521911,-0.052478245898032495,-0.8689717138815178,89.33333333333333,0.8097222222222222
ANKRD61,0.6612537842875509,1.0884959710827036,1.3450514613228006,-0.38188472301608306,1.4161881633723075,420.0,0.4146825396825397
PPP1R15B,1.0495785337705346,-0.1452181274382696,-0.051911332370335295,-1.0765796485913068,-0.34942763137714344,143.0,0.7202380952380952
SOCS5,0.5208460708767111,-0.5442315851587034,-0.6953084324929151,0.5785582604237005,-0.9348313236923863,272.3333333333333,0.3353174603174603
COX19,0.8668037351718441,0.37079968813634373,0.3200411767401663,0.36841897152886327,0.38010526287975976,273.3333333333333,0.6299603174603174
COQ6,1.0491535174924806,0.29742437722255133,0.28714502230115063,0.801000677390593,0.27714272116794825,349.6666666666667,0.8192460317460317
ERCC4,-0.3413361356186684,0.2682102979371855,0.7114600466978885,2.5727724206706895,0.23640835466241816,627.0,0.5571428571428572
DCLRE1A,-0.6043808084558323,0.5467518909448646,0.2553878479744829,1.8461555302496426,0.6102283752328764,172.33333333333334,0.780952380952381
RPS6KA1,-0.00041495549955666844,0.9933386600845762,1.552662422278456,1.8134869343796645,1.2811353684703648,553.0,0.6152777777777778
MRPS31,1.4644359012671697,0.5940675401007444,-0.13595735074054324,0.2410071325659742,0.6822475129883463,109.33333333333333,0.5111111111111111
FAM161B,1.719921350003154,0.6462927054631845,-0.2005398241047213,-0.4865185129901668,0.7563397374410528,165.33333333333334,0.5843253968253967
MOSPD2,1.681505731335959,0.4507539895458733,0.4317779173298237,-1.4081482153229066,0.504703750760809,1159.3333333333333,0.1253968253968254
CUL3,-0.5961232701265251,-0.03275215038607631,-0.46781699335037735,2.601650126542237,-0.22443800881821738,649.3333333333334,0.5406746031746033
MTCH2,0.5517625112359457,0.8316849035061302,0.6259835717498187,0.549966386022773,1.0315415892947217,233.66666666666666,0.7416666666666667
ECSIT,2.339080596906723,0.42117306436283725,0.018027615429456103,-1.095533324434805,0.4544829741073726,243.66666666666666,0.6561507936507937
NFIX,0.06496136096461663,0.6857531872703877,0.9523976503756222,-0.12307037634989582,0.8355058491068652,154.66666666666666,0.3103174603174603
ANP32B,1.3169216729428561,0.6902192964696398,0.04940684228979085,1.060902133825597,0.8201453845830727,132.66666666666666,0.6299603174603174
RNF19B,-0.262017952843197,0.8909794807971668,1.5249903948829011,0.7623955578146475,1.1369153640603802,194.66666666666666,0.6384920634920634
MTHFD2,0.14322453265909407,0.5782456354332892,0.9189997583169423,0.06754385319609942,0.6844234326252749,267.3333333333333,0.3045634920634921
ATXN7L3,0.7960901749363869,0.39883069983229236,0.4308038972696127,-0.4358071471386669,0.4236789111563383,996.6666666666666,0.7142857142857143
HDAC7,-0.1551199519876677,-0.031770002602204875,-0.14365983792953319,1.2944031262975237,-0.20701135480339994,92.33333333333333,0.5462301587301587
TTC5,1.1846810513798232,-0.5059384677986439,-0.26128528381586036,-0.33169270641256393,-0.8606550811888757,142.0,0.7218253968253968
KDM8,2.18782996633629,1.1312701516170902,0.6139187195897831,-1.7550966309285847,1.466328293493629,133.66666666666666,0.4684523809523809
POLG,1.673821266687831,1.255607877218282,0.2968148772858257,-0.2465725229917661,1.6234142285100808,635.6666666666666,0.6422619047619048
COA7,1.3904391501988331,0.2241331537178278,0.10913462805334735,-0.531435578179254,0.17378239676732302,262.3333333333333,0.7793650793650794
NDUFA8,1.6438204378645842,1.263368301483537,0.3955619748942326,-0.3864974369157937,1.6374609569805256,397.0,0.6238095238095238
RBM33,1.0105630490250213,0.80838898837531,0.8160496727190489,-1.0126430646427567,1.011258538747004,407.3333333333333,0.3954365079365079
EWSR1,0.367953439862985,0.5558775726753772,0.9056492474119512,-1.2870238114196928,0.6567171518524304,2006.6666666666667,0.3390873015873016
UFL1,1.4833043379363315,-0.3823989362091499,-0.6292678114250481,-0.050690738340112486,-0.698048475275813,901.6666666666666,0.5503968253968254
MRPS6,1.0674505104931111,0.3691038283169875,0.5112284432019368,0.6456530558498207,0.3849893840235859,174.33333333333334,0.3706349206349206
PTPN2,-0.042050938649581954,-0.10283706838433146,0.3750276576260071,0.5737384338307057,-0.2875040140775312,295.6666666666667,0.5817460317460317
DR1,1.3483926278244391,1.2094926118130371,1.7266722295836139,-1.987999814941313,1.6056243546058488,377.6666666666667,0.3888888888888889
DCAF5,-0.1456461273830869,0.6566878272216676,0.5552459636885626,1.1224835903354105,0.7783294384886004,92.66666666666667,0.5621031746031746
DPH1,1.2205396079332218,1.0420531573392147,0.1865454560662158,-0.4922964599544967,1.318266923460815,247.66666666666666,0.7095238095238096
EMC2,-0.037890877299003534,-0.9557649815380644,-0.7052710905995374,1.5189293728967626,-1.5162806447284232,249.0,0.5450396825396825
THAP12,0.8545186088710182,1.213993719036462,0.44620463683384676,0.021178602313093275,1.5633514905537709,607.3333333333334,0.1884920634920635
EML2,-0.1881653964236052,0.5916290247742705,1.188702899448099,0.8961909194480072,0.7079266623151975,237.0,0.4488095238095237
UFM1,2.446090574784815,-0.30224691830055245,-0.8365947379857497,-2.149730196892902,-0.5818177612678616,1778.0,0.8279761904761904
SND1,-0.5661951745869922,0.9917896962527685,1.4066541507747303,0.675292288338468,1.2718248319991312,164.66666666666666,0.7343253968253969
CDS2,-0.7725992459722238,0.37471124835777486,0.5186120745851691,1.883723573647626,0.3768995210077086,330.3333333333333,0.6533730158730159
DOLPP1,0.4820029363064692,0.979747243741058,1.6292091267149387,1.178151666018272,1.2693718764676145,1601.3333333333333,0.6843253968253968
UBR1,0.928136200630054,-0.5122922942480246,0.040082956319149585,0.13937545883780503,-0.862544875775115,116.0,0.7061507936507936
FBXL15,0.1873452708792831,0.29103563412208405,0.5482889264012434,1.594875346728574,0.26872685840903937,648.6666666666666,0.3714285714285714
EBF3,0.8545980246337264,-0.08675904950904702,0.09845059197574636,0.012507696219174297,-0.2661663904591111,436.3333333333333,0.3882936507936508
MRPL11,2.6941311244861437,0.5485616655907887,-0.3092531670501535,-1.6421526890938172,0.6256069016049179,582.3333333333334,0.5501984126984127
RBM10,1.6414449291105306,0.19083479760716512,0.7918797915801037,0.4981082105733407,0.14951170626691743,799.6666666666666,0.5924603174603175
APPL2,1.239252056250843,0.7675070307427782,0.49379215465858245,0.5231963113986448,0.9428632037376486,157.0,0.2678571428571428
MAP3K5,-0.4610354984058522,0.4352434867570638,0.20084041621466678,0.7938130936834646,0.45545272664195685,104.33333333333333,0.8498015873015873
SLC3A2,1.060261598759249,0.6697537990260798,0.36917629369169624,-0.25236816545601953,0.8021167977580173,849.0,0.4011904761904762
SETD2,-0.27013569956537536,-0.0995258763927722,0.5889671130745894,0.8331876394148153,-0.2781380163855414,1158.3333333333333,0.6436507936507936
FAM118B,2.290907838878215,0.7945745627697737,0.22326766944334775,-1.1744719079964652,0.9828518847988823,120.66666666666667,0.7547619047619047
TRMT10C,1.4260797861375285,-0.07224150476520805,0.2891697372255298,0.8217018856043232,-0.23668584232639825,120.33333333333333,0.719047619047619
SCO1,1.044014759040641,0.5160582681972891,-0.0060327648231701825,1.3395806526136618,0.5723402395365221,554.3333333333334,0.7742063492063491
NMRAL1,0.7192558834566067,0.041566393625083374,-0.21855179911379993,0.2366702030704569,-0.09844865675344686,88.0,0.422420634920635
RAC2,-0.6094366376707294,0.8125074581393438,-0.1525590924212051,1.608636635760316,0.9688867010413129,417.0,0.4363095238095238
R3HCC1L,-0.5082632493718274,-0.003249044350345192,-0.09184757564205817,1.4664615699472652,-0.16845983887305171,176.0,0.3882936507936507
ZNF512B,-0.2696112512120808,0.01808681839130661,0.005226623450022753,1.2772663420813302,-0.13335062011338578,166.0,0.6305555555555555
CYC1,1.0889381704469383,0.970728422813125,0.018579186704533766,-0.14273708583531772,1.211537607986888,275.3333333333333,0.5123015873015873
FOXK1,1.3296325089335719,-0.5936912967599847,0.003549139808505431,-1.659033823550067,-0.9714204949048685,372.0,0.8182539682539682
COX6C,0.3373416458375331,-0.667240111821475,-0.4075704261219874,0.25073618898868655,-1.098330831864805,776.3333333333334,0.4813492063492063
PHOSPHO2,0.6127890046239775,0.48966970983969843,0.05020561214979652,1.039774348401804,0.5344720670916339,156.0,0.3305555555555555
ARID1A,1.0606945016025282,0.5612931588129574,0.35336134752946663,-2.4531602501325525,0.6536864087390526,88.33333333333333,0.7382936507936508
ERCC1,-0.6525241222978128,0.6689549828114967,0.500897863447242,1.120417141746203,0.7898416789386512,292.3333333333333,0.6263888888888889
DYNC2H1,2.1069885539236726,-0.620946175190735,-0.6869311480919427,-0.22510789755136026,-1.0283034834483635,290.3333333333333,0.413095238095238
GTPBP10,1.1322208014272446,1.1290453243178793,0.5846878876650154,-0.4845850082277144,1.4520582258124952,335.6666666666667,0.2297619047619047
RPRD1B,0.11713381098078589,-1.3937165839638115,0.060761036624573724,1.3406311982307206,-2.1022199844567777,334.6666666666667,0.6253968253968254
CAMSAP1,0.21888328489389963,0.4662575529470922,1.0656997836918427,0.220101692391424,0.5329463822604144,502.0,0.8150793650793651
ZNF280D,1.0697584586068523,1.1726732507137427,-0.14214798632927295,0.6545339161916747,1.4871481517137541,114.0,0.3686507936507937
DOHH,0.03448009327153678,0.3813470112417301,0.598567187710564,1.3414172261413293,0.39585131723945466,984.6666666666666,0.6561507936507937
CTDSPL2,0.6854075191461442,-0.17980218849862678,0.3461970367548831,0.32400672651943613,-0.3900343828843296,541.3333333333334,0.6172619047619048
BTAF1,1.8991138174161557,1.2838192816780847,1.302602339440853,-3.4309501687706354,1.7024461305156366,1280.6666666666667,0.7589285714285714
CFAP97,0.39083559494583664,0.0725874265376427,-0.041732751217933586,-0.4589870767677504,-0.050714487503408075,201.66666666666666,0.6492063492063492
LRRC25,0.6523479262704759,0.3159858697626085,-0.04690586071798365,0.17591046809663968,0.29029558927721666,101.66666666666667,0.4021825396825397
ZNF554,0.8849280238743309,0.48447447011643247,-0.2787950832196898,0.8717174836905373,0.5189351655934628,463.3333333333333,0.3617063492063492
MRPL39,2.219884166940947,0.17394201755203678,0.06262897773388394,-0.9734656647158252,0.10921054344245631,127.0,0.603373015873016
ARPC2,1.0035749769950808,-0.2997100547324895,0.10701409297396491,0.6685180505864233,-0.5635273916866388,703.6666666666666,0.4244047619047619
TARS2,1.4563837169442837,0.6313528460811663,0.025753719382639033,0.3877771438972755,0.7392897489301915,1088.0,0.5093253968253968
KAT14,1.5036534851687098,0.25613273996126357,-0.14766696695372722,-0.4536029259695276,0.21094469473153757,748.6666666666666,0.7123015873015873
THAP2,1.2082111683554675,0.04485523219056201,-0.28243170236737164,-0.364323386377182,-0.0911648985892824,138.33333333333334,0.3656746031746032
RCOR3,1.4633770520037723,1.1069490206908597,0.5587683967669206,1.254927879340937,1.4199498948498297,115.33333333333333,0.5573412698412699
MRPL16,0.7714916655076194,0.3548279562677966,0.604456853998875,-0.0013329697360235186,0.3668677326331393,206.33333333333334,0.5414682539682539
DNAJC2,-0.024775626117438276,0.793463266608624,0.5011402792571055,0.06844676881759763,0.9704678877825063,526.3333333333334,0.1845238095238095
HSPBAP1,1.3033221692502341,-0.2749272234613039,0.09178354211034986,-0.1548061756806017,-0.525700275337388,112.33333333333333,0.5015873015873016
MEN1,-2.224869253638042,0.4244862242607086,1.179254943642405,1.1927255809076736,0.45788328269501505,1359.0,0.7077380952380952
CCNC,2.2375397093404823,-0.6496360780464702,-1.8737351684628667,-3.412369234660904,-1.1004451792262162,3031.0,0.5178571428571429
SLC25A51,1.641711305926805,1.023041524473252,0.5646696203006139,-1.224067738133183,1.3083729778646633,121.33333333333333,0.5904761904761905
ITSN1,0.6206573266603043,1.3191242528499694,1.0713949281176034,-0.03684389965084963,1.7288368065781727,114.66666666666667,0.3390873015873015
DEF8,1.6493260752953176,-0.8404327164555978,-0.04085379601261801,0.9158006330760368,-1.3196408133871829,150.66666666666666,0.7728174603174602
IMMP2L,0.09199205382857611,0.5062441938090904,0.655186126633322,0.08623502381937187,0.574818765073463,136.33333333333334,0.1702380952380952
PRPF39,0.35185996056433394,-0.08363965780519982,-0.797010392364287,1.7687948782042013,-0.2975625818982752,195.33333333333334,0.3123015873015873
MRPL52,1.0482878414566286,0.43615245088647087,0.2095709395961958,0.2899607729196011,0.46940860574775706,88.66666666666667,0.4922619047619047
DNAJC3,-0.025862678041498666,0.5096585795731815,0.7271469609357775,0.25048921650319117,0.5807409615637968,85.33333333333333,0.3849206349206349
SLC25A10,0.4331768511337573,0.09235436295311203,0.08828969897115942,0.03432375229499537,-0.01938099968725086,214.0,0.6003968253968254
SCAF4,0.16789330333532632,1.2500728505707566,0.7953697969418445,-1.4000691030070094,1.6222044402404905,334.0,0.4279761904761905
LMTK2,0.22048604334247568,-0.12321046112392318,-0.02864667938749301,0.33055078652190534,-0.32662060152772543,233.33333333333334,0.4492063492063492
DOP1A,0.9153203908332307,-0.036438194571108404,0.46986566549323594,-0.27435862102712316,-0.1828658546792467,315.6666666666667,0.5015873015873016
H2BC10,-0.6906706851398577,1.4737119891776047,0.9374091785998783,1.9330787709685755,1.9272512457310456,225.0,0.4571428571428571
MRPL49,0.4915951546815975,0.9508033121878874,0.05682310043268519,-0.3045830149793774,1.1806190582029072,121.0,0.3678571428571429
AIRIM,0.5982272524953807,0.37194294179230275,0.608028174627997,-0.4200855822895699,0.3902834893284505,101.33333333333333,0.2821428571428571
TSPAN9,0.5925386194076561,0.46522881433089186,0.19965227112868952,0.03724985339594252,0.5066668767846999,92.33333333333333,0.3202380952380952
FBXO11,1.7310844621774357,0.32158704232684027,-0.02370859273831305,-1.0707687856419288,0.3092273390216165,89.0,0.6527777777777778
WAS,1.2912782356785821,-0.23853760761024126,-0.4046766588142982,-0.6117905922904764,-0.4902142490315387,190.66666666666666,0.5121031746031746
TMED10,0.7918210870890645,-0.021536900991077284,0.30213409863049945,0.19840160559277323,-0.16919924667137354,479.0,0.7958333333333334
POLR2M,-0.4810442506906253,-0.3579810106368838,0.02236336986140485,1.1815094850341537,-0.6599495507924047,337.6666666666667,0.531547619047619
OXA1L,0.7763699772086194,-0.18654698865445646,0.15801697472247975,0.27429681665848255,-0.40476888285087326,641.0,0.3091269841269841
PLEKHG1,1.2389098396769593,1.1055031177506247,0.11299322845479626,-1.1083467780638607,1.4057571609820512,204.0,0.2904761904761904
TMEM214,-0.2613603130769796,0.3795624419074063,1.020093072464324,0.15230574227963556,0.4067189544854285,504.6666666666667,0.464484126984127
ZFX,0.5891721197561326,0.14148734300424423,-0.019255040179558508,-0.9337486669110865,0.0486409463773971,102.66666666666667,0.7597222222222222
RPUSD3,1.498404857565717,0.8157414863445523,-0.173554974118764,-0.5810493213300761,0.9925425159893085,417.3333333333333,0.6367063492063492
CARS2,1.425017972402597,1.0990787002851834,0.7037783352781959,-0.35911794582638207,1.416051934234169,359.6666666666667,0.6321428571428571
CCR10,0.24899499051090435,0.15256639406444142,0.09410631756918168,0.32184917091522885,0.06308313287677027,169.33333333333334,0.2617063492063492
BEX3,0.0160582105228404,0.3193713369048171,0.6736928412072687,1.2368193953227575,0.31168134128647024,113.33333333333333,0.7698412698412698
PCBP2,-1.223218541783344,-0.2517907621690602,0.12463387998503131,1.9318968684152693,-0.5151435660243951,417.3333333333333,0.5079365079365079
ACOT7,1.0029127053936164,-0.5062270567133492,0.04543148023758494,0.5520029999491035,-0.8540130594760168,284.0,0.7577380952380952
HEY1,1.0622384174545783,0.31993337183474546,0.6042362296811014,-1.3396480645400264,0.3225538883368,258.3333333333333,0.3732142857142857
MRPS34,1.8588990473980544,0.0671563325790104,0.3079240653730518,-1.5046923170230533,-0.03400202937442929,84.33333333333333,0.6519841269841269
LRPPRC,2.303980965257609,1.2099724057106986,0.5858696454682181,-1.5193455296234752,1.5759307772196567,1156.3333333333333,0.6859126984126984
SMARCA4,1.188419526813782,-0.24096216146146807,-0.5020748191077713,-1.9713160573558575,-0.4952604931419512,168.66666666666666,0.7081349206349206
IMMP1L,1.8761701101587378,0.6641278844113343,0.15612335111619166,-0.4126764042127482,0.7938787472234298,164.0,0.2763888888888889
ZMAT1,0.4282925433265964,-0.24475254135726218,0.294571486466635,1.1999091002432607,-0.4859345448902784,201.0,0.4593253968253968
ACAD9,2.3169920975783986,0.7902981273254367,0.20492987575735275,-1.7233789584450605,0.977401445749423,204.33333333333334,0.6196428571428572
EXOSC1,-0.9895566479387644,-0.358307505065799,0.21170799367778348,1.3164927541711442,-0.6584025990733342,259.6666666666667,0.6398809523809523
UHRF1,-1.057887192895176,-0.4580326734764038,0.00988923751836468,2.497614753868436,-0.8068374080349878,233.33333333333334,0.6146825396825397
DOCK2,-0.4028611275527023,0.2849764840563774,-0.6621764177056076,1.3628780983370021,0.21697806259711805,724.0,0.4382936507936508
TSC1,1.2140647396844966,-0.023612409631995148,-0.16160899156969036,-1.5787390892440298,-0.18088425459438398,1074.0,0.7396825396825397
ZNHIT3,0.23461393965612887,0.7396330650740037,0.8457918268062231,1.396111428961617,0.9061258638978895,307.3333333333333,0.5273809523809524
LEO1,-1.3259158788575165,0.01476376702830676,0.21864337883953025,2.5024931456052952,-0.14123758131048597,2490.0,0.7511904761904762
WARS2,2.4834240069571907,1.0118859641639821,0.11115656416387003,-1.5308297023558584,1.285071570110177,355.3333333333333,0.4888888888888889
PDSS1,0.5933719661075042,0.442866566243845,0.18563059066444207,0.07594758859445187,0.47489529250963136,176.66666666666666,0.4619047619047619
ETNK1,0.5215679367691864,-0.5036577968604438,0.2809441212694452,1.7426257730346026,-0.8484878864825791,118.0,0.7861111111111111
ZNF470,0.2843083398840571,-0.2043143633157552,-0.26112537176702477,0.10070625208507866,-0.446637959332887,127.0,0.2134920634920634
MYC,0.6695138205230228,-0.1704273355984845,-0.17173221559190055,1.0111354793555805,-0.3949546473170716,252.0,0.3321428571428571
DNAAF2,1.097474791343046,-0.6124212479642497,0.05924465396315287,-0.4875546239593604,-0.9995442231798568,127.66666666666667,0.676984126984127
PEX6,1.5304820592029822,0.31868432320063117,0.2574818371876641,-1.0970870995950797,0.3127719255247091,287.3333333333333,0.2192460317460317
IL21,-0.22141033803665136,0.19779350488778208,0.27307628368894654,0.568593118681214,0.12807699055316044,210.33333333333334,0.6303571428571428
HACD2,1.1497440441651094,0.6629731227218415,0.37980842220997235,-0.7546555140977423,0.7945099547779709,479.3333333333333,0.4482142857142857
ARPC4-TTLL3,1.2205898238195825,-0.39761021013683734,-0.17454267393051726,-0.9805951125249773,-0.7050570977333288,333.0,0.5551587301587302
DHX9,0.01232242654401533,-1.0953393631617552,-0.16470521112823458,1.4759487106890454,-1.6934483399791957,132.0,0.5176587301587301
CD2,0.38292687849315304,0.9178054600485034,2.0176014169318264,-1.0475951719340006,1.1983215321636187,554.0,0.7055555555555555
HACD4,0.5586022757163098,0.1666626716668018,0.8971162742583806,-1.0326236029325218,0.11340164533328967,185.66666666666666,0.3668650793650793
CREB1,0.10400599670739392,-0.03422628429779236,-0.1231105910018159,1.489789433206732,-0.2081238272915166,375.0,0.3309523809523809
CEP43,1.5136718143528254,-0.652535211965209,-0.18843999327160824,0.7874114958335432,-1.0625807170852215,569.0,0.5581349206349207
SAP130,0.1687913076098747,-0.3966440063303592,0.11936960311364497,0.2560655106741548,-0.7043295391778985,505.6666666666667,0.3061507936507937
FLAD1,-0.2693835482351147,0.07280401689309476,0.17356487622745645,1.0732900821171432,-0.05107470299743492,244.0,0.4005952380952381
APOBEC3B,0.915363925012299,0.385030719699888,-0.07156741286151466,-0.5290325877272763,0.38921047640861706,115.0,0.117063492063492
EIF4A1,1.2968947758883915,-0.289350090895162,-0.4546574469752731,0.051624931415239,-0.5639299576185735,315.3333333333333,0.3160714285714285
AHR,1.3993152872780508,-1.2236087309215247,0.08489070204209082,0.7257009824238114,-1.8528006638762913,2129.6666666666665,0.6490079365079364
ZNF710,0.5110579935279106,0.5413153790204294,0.17156727786096196,-0.13836248371405085,0.6117885038611752,240.66666666666666,0.4613095238095238
WDR44,0.42375758386504114,0.6379430969030597,0.7267069734420825,-0.5886534152637192,0.7649027468362904,127.66666666666667,0.816468253968254
TAF5L,0.4431629310138805,0.15084518897981816,-0.0219327557681033,0.7619339444735629,0.05767279559064414,378.0,0.546031746031746
